state,week,depression,anxiety,addiction,counselling,mental_health,stay_at_home,mask_mandate,gatherings_banned,business_closures,travel_restrictions
Washington,2019-12-08,78,90,30,51,50,0,0,0,0,0
Washington,2019-12-15,72,69,29,40,37,0,0,0,0,0
Washington,2019-12-22,54,62,23,24,30,0,0,0,0,0
Washington,2019-12-29,57,78,22,40,35,0,0,0,0,0
Washington,2020-01-05,71,84,28,59,51,0,0,0,0,0
Washington,2020-01-12,61,81,29,46,48,0,0,0,0,0
Washington,2020-01-19,66,80,30,48,51,0,0,0,0,0
Washington,2020-01-26,81,86,28,54,56,0,0,0,0,0
Washington,2020-02-02,83,81,24,53,44,0,0,0,0,0
Washington,2020-02-09,68,82,22,57,59,0,0,0,0,0
Washington,2020-02-16,74,95,31,56,51,0,0,0,0,0
Washington,2020-02-23,88,90,31,53,58,0,0,0,0,0
Washington,2020-03-01,71,82,30,48,50,0,0,0,0,0
Washington,2020-03-08,64,72,22,48,44,0,0,0,0,0
Washington,2020-03-15,72,73,20,36,40,0,0,0,0,0
Washington,2020-03-22,83,75,28,31,44,1,0,1,1,0
Washington,2020-03-29,72,79,22,32,32,1,0,1,1,0
Washington,2020-04-05,66,66,22,26,39,1,0,1,1,0
Washington,2020-04-12,72,66,27,22,40,1,0,1,1,0
Washington,2020-04-19,74,71,24,34,42,1,0,1,1,0
Washington,2020-04-26,79,81,32,37,47,1,0,1,1,0
Washington,2020-05-03,72,71,32,35,48,1,0,1,1,0
Washington,2020-05-10,80,73,28,39,54,0,0,1,1,0
Washington,2020-05-17,76,82,28,42,48,0,0,1,1,0
Washington,2020-05-24,63,81,25,34,41,0,0,1,1,0
Washington,2020-05-31,61,75,24,35,40,0,0,1,1,0
Washington,2020-06-07,62,79,25,37,45,0,0,1,1,0
Washington,2020-06-14,69,80,26,40,54,0,0,1,1,0
Washington,2020-06-21,51,90,30,42,46,0,0,1,1,0
Washington,2020-06-28,54,85,25,43,43,0,1,1,1,1
Washington,2020-07-05,54,85,26,44,46,0,1,1,1,1
Washington,2020-07-12,59,69,24,47,50,0,1,1,1,1
Washington,2020-07-19,61,77,21,38,49,0,1,1,1,1
Washington,2020-07-26,54,77,22,44,47,0,1,1,1,1
Washington,2020-08-02,66,91,30,38,43,0,1,1,1,1
Washington,2020-08-09,62,70,23,45,51,0,1,1,1,1
Washington,2020-08-16,57,82,22,45,43,0,1,1,1,1
Washington,2020-08-23,55,79,22,43,44,0,1,1,1,1
Washington,2020-08-30,58,84,24,50,52,0,1,1,1,1
