state,week,depression,anxiety,addiction,counselling,mental_health,stay_at_home,mask_mandate,gatherings_banned,business_closures,travel_restrictions
Massachusetts,2019-10-06,69,78,27,36,68,0,0,0,0,0
Massachusetts,2019-10-13,69,82,26,33,48,0,0,0,0,0
Massachusetts,2019-10-20,64,91,27,42,49,0,0,0,0,0
Massachusetts,2019-10-27,73,77,26,40,54,0,0,0,0,0
Massachusetts,2019-11-03,78,76,31,38,47,0,0,0,0,0
Massachusetts,2019-11-10,71,67,25,35,48,0,0,0,0,0
Massachusetts,2019-11-17,72,85,25,35,41,0,0,0,0,0
Massachusetts,2019-11-24,53,71,28,21,28,0,0,0,0,0
Massachusetts,2019-12-01,66,69,28,31,45,0,0,0,0,0
Massachusetts,2019-12-08,66,71,27,36,42,0,0,0,0,0
Massachusetts,2019-12-15,62,73,25,32,35,0,0,0,0,0
Massachusetts,2019-12-22,49,57,23,20,23,0,0,0,0,0
Massachusetts,2019-12-29,55,76,27,28,34,0,0,0,0,0
Massachusetts,2020-01-05,70,85,28,40,40,0,0,0,0,0
Massachusetts,2020-01-12,60,81,28,43,47,0,0,0,0,0
Massachusetts,2020-01-19,63,71,26,41,43,0,0,0,0,0
Massachusetts,2020-01-26,61,64,25,32,40,0,0,0,0,0
Massachusetts,2020-02-02,64,75,29,46,43,0,0,0,0,0
Massachusetts,2020-02-09,68,77,28,29,46,0,0,0,0,0
Massachusetts,2020-02-16,66,76,21,37,44,0,0,0,0,0
Massachusetts,2020-02-23,78,85,26,36,48,0,0,0,0,0
Massachusetts,2020-03-01,58,82,28,38,42,0,0,0,0,0
Massachusetts,2020-03-08,63,75,23,36,37,0,0,0,0,0
Massachusetts,2020-03-15,64,75,18,23,35,0,0,0,0,0
Massachusetts,2020-03-22,70,80,19,20,38,0,0,0,0,0
Massachusetts,2020-03-29,71,78,21,23,36,1,0,1,1,0
Massachusetts,2020-04-05,70,75,25,20,35,1,0,1,1,0
Massachusetts,2020-04-12,69,76,26,17,32,1,0,1,1,0
Massachusetts,2020-04-19,58,71,25,17,36,1,0,1,1,0
Massachusetts,2020-04-26,66,71,26,19,39,1,0,1,1,0
Massachusetts,2020-05-03,76,65,29,20,45,1,0,1,1,0
Massachusetts,2020-05-10,58,68,29,25,41,1,1,1,1,0
Massachusetts,2020-05-17,58,69,23,24,36,1,1,1,1,0
Massachusetts,2020-05-24,50,63,18,21,35,0,1,1,1,0
Massachusetts,2020-05-31,52,71,18,23,36,0,1,1,1,0
Massachusetts,2020-06-07,50,77,25,26,43,0,1,1,1,0
Massachusetts,2020-06-14,44,75,21,26,37,0,1,1,1,0
Massachusetts,2020-06-21,49,77,20,26,31,0,1,1,1,0
Massachusetts,2020-06-28,55,80,21,31,36,0,1,1,1,0
Massachusetts,2020-07-05,54,88,22,25,39,0,1,0,0,0
