state,week,depression,anxiety,addiction,counselling,mental_health,stay_at_home,mask_mandate,gatherings_banned,business_closures,travel_restrictions
California,2020-01-26,78,80,25,35,42,0,0,0,0,0
California,2020-02-02,76,81,25,34,48,0,0,0,0,0
California,2020-02-09,75,79,27,33,47,0,0,0,0,0
California,2020-02-16,79,83,26,36,47,0,0,0,0,0
California,2020-02-23,83,91,29,36,50,0,0,0,0,0
California,2020-03-01,86,84,27,33,48,0,0,0,0,0
California,2020-03-08,80,84,22,30,39,0,0,0,0,0
California,2020-03-15,88,77,17,21,35,1,0,1,1,0
California,2020-03-22,83,90,20,19,36,1,0,1,1,0
California,2020-03-29,84,91,22,20,34,1,0,1,1,0
California,2020-04-05,83,88,24,21,36,1,0,1,1,0
California,2020-04-12,81,83,24,22,41,1,0,1,1,0
California,2020-04-19,81,81,24,26,42,1,0,1,1,0
California,2020-04-26,84,88,27,27,46,1,0,1,1,0
California,2020-05-03,82,89,29,27,51,1,0,1,1,0
California,2020-05-10,84,84,27,28,50,1,0,1,1,0
California,2020-05-17,78,89,25,28,49,1,0,1,1,0
California,2020-05-24,68,84,24,26,44,1,0,1,1,0
California,2020-05-31,54,83,21,26,42,1,0,1,1,0
California,2020-06-07,58,86,25,29,47,1,0,1,1,0
California,2020-06-14,64,89,26,27,48,0,0,1,1,0
California,2020-06-21,66,97,23,30,44,0,1,0,0,0
California,2020-06-28,67,94,25,26,38,0,1,0,0,0
California,2020-07-05,67,92,22,28,45,0,1,0,0,0
California,2020-07-12,66,89,22,29,45,0,1,1,1,0
California,2020-07-19,67,94,22,29,45,0,1,1,1,0
California,2020-07-26,62,93,23,30,40,0,1,1,1,0
California,2020-08-02,64,91,23,33,41,0,1,1,1,0
California,2020-08-09,59,88,21,28,40,0,1,1,1,0
California,2020-08-16,54,84,22,32,41,0,1,1,1,0
California,2020-08-23,60,87,20,35,43,0,1,1,1,0
California,2020-08-30,64,90,22,32,46,0,1,1,1,0
California,2020-09-06,65,91,22,26,46,0,1,1,1,0
California,2020-09-13,67,89,22,27,49,0,1,1,1,0
California,2020-09-20,71,97,25,30,49,0,1,1,1,0
California,2020-09-27,65,87,24,27,47,0,1,1,1,0
California,2020-10-04,66,93,23,30,58,0,1,1,1,0
California,2020-10-11,66,92,23,27,53,0,1,1,1,0
California,2020-10-18,69,97,26,28,46,0,1,1,1,0
California,2020-10-25,60,83,22,26,44,0,1,1,1,0
California,2020-11-01,50,72,19,21,34,1,1,1,1,0
California,2020-11-08,65,84,24,27,41,1,1,1,1,0
California,2020-11-15,68,89,24,28,44,1,1,1,1,0
California,2020-11-22,55,77,26,20,33,1,1,1,1,0
California,2020-11-29,72,90,22,28,44,1,1,1,1,0
California,2020-12-06,71,87,24,26,43,1,1,1,1,0
California,2020-12-13,65,90,24,25,43,1,1,1,1,0
California,2020-12-20,50,71,25,17,29,1,1,1,1,0
California,2020-12-27,56,85,23,21,30,1,1,1,1,0
California,2021-01-03,54,97,21,31,39,1,1,1,1,0
California,2021-01-10,63,93,21,27,38,1,1,1,1,0
California,2021-01-17,62,87,23,25,39,1,1,1,1,0
California,2021-01-24,66,92,22,32,44,0,1,1,1,0
California,2021-01-31,67,91,25,27,42,0,1,1,1,0
California,2021-02-07,67,94,25,30,45,0,1,1,1,0
California,2021-02-14,64,91,24,28,42,0,1,1,1,0
